index,question,options,solution,question_tone,default,alternative,default_correct,pred_a,correct_a,pred_b,correct_b,pred_c,correct_c,pred_d,correct_d
197,"I can hardly believe what just happened to me. Just a little over an hour ago, I was sitting at the dinner table with my family, enjoying a meal when everything changed in an instant. Suddenly, I felt this strange weakness creeping in, especially in my right arm. I tried to talk, but my speech started slurring, and I felt like something was terribly wrong.

I remember trying to stand up, but the next thing I knew, I was on the floor, falling to my right side. I didn’t hit my head, and thankfully, I didn’t lose consciousness, but I was terrified. My family rushed to my side, and I could see the concern in their faces. I’ve been managing my hypertension with medication, but I never expected something like this to happen to me.

When I got to the emergency department, they took my temperature and checked my blood pressure, which was elevated. I felt this overwhelming fear when they started examining me and found weakness on my right side, but my left side felt completely fine. I just want to know what’s happening to me and what the doctors are going to do next. I’m so worried about what this all means for my health.",A. CT angiogram of the head and neck B. Immediate blood pressure reduction C. MRI of the head D. Aspirin administration E. Antiplatelet therapy F. Aspirin and atorvastatin G. Neurosurgical consultation H. Heparin infusion I. Observation and serial neurological exams J. Alteplase,J,worried,A,J,False,D,False,D,False,D,False,D,False
198,"I can’t shake this feeling of dread as I sit here, recalling the past six days. It all started with a headache that just wouldn’t go away. At first, I thought it was just stress, but it quickly turned into something much worse. The pain is mostly in the front of my head, and now it radiates down my neck, making it hard to even move without feeling worse. Along with that, I've been feeling feverish, and the light hurts my eyes—photophobia, I think it’s called. 

I’ve had a couple of nights where I felt so hot, I was sweating through my clothes. When I looked in the mirror, I noticed my skin looked pale and sweaty, which was alarming. There’s also this strange rash on my neck and forearms that just appeared out of nowhere. I haven’t traveled recently or been in contact with animals, so I can’t figure out what’s going on. 

After finally deciding to go to the doctor, I was shocked when they mentioned doing a lumbar puncture. They found something in my spinal fluid, and now I'm just filled with anxiety, wondering what this all means. I’ve been sexually active with my partner for three years, so I can’t help but worry what this could lead to. I feel so lost and scared about what could be wrong with me.",A. Bacterial meningitis B. Cryptococcal meningitis C. Paraneoplastic meningitis D. Mumps meningitis E. Lymphocytic choriomeningitis virus F. Tuberculous meningitis G. Early-stage fungal meningitis H. Autoimmune meningitis I. Enterovirus meningitis J. Viral encephalitis,I,worried,E,I,False,E,False,I,True,I,True,I,True
199,"I can’t shake this feeling of worry that’s been creeping in for the past month. It started when I was out hiking; I just felt so drained, more than usual. Now, it’s affecting my daily activities, and I can't ignore it anymore. I haven’t seen a doctor in over ten years, and I know I should have been more proactive about my health, especially considering my untreated diabetes. My diet has been pretty poor, and I do have a couple of beers every day, but I don’t smoke, so I thought I was doing okay.

But now, this fatigue is really getting to me. I went to urgent care, hoping for some answers. They checked my vital signs, which seemed fine enough, but I couldn’t help but feel that something was off. I’ve never had a colonoscopy, and now I’m scared about what could be lurking beneath the surface. I can’t help but think about all the possibilities—like what if it’s something serious? I just want to know why I feel this way. It’s hard to focus on anything else when I’m so worried about my health. Will I ever feel normal again?",A. Alcohol-induced bone marrow suppression B. Myelodysplastic syndrome causing ineffective erythropoiesis C. Hemoglobinopathy such as alpha-thalassemia trait D. Lead poisoning causing microcytic anemia E. Occult bleeding F. Mineral deficiency G. Erythropoietin deficiency due to chronic kidney disease H. Iron malabsorption due to celiac disease I. Chronic inflammation J. Vitamin deficiency,I,worried,B,I,False,B,False,C,False,E,False,I,True
200,"I recently took my little one for what I thought would be a routine well-child visit, but I can't shake this feeling of worry that crept in during the appointment. Lately, I’ve noticed my child has been having a runny nose and isn’t eating well, which made me anxious right from the start. When the doctor examined them, I felt a mix of relief and concern. My child could sit up straight, crawl around effectively, and had a great pincer grasp, but the fact that they still aren’t walking independently is weighing heavily on my mind. 

The doctor said my child was alert and interactive, even smiling during the exam, which was a bit reassuring. They checked all the vital signs, and everything seemed normal, but I kept thinking about what’s expected at this age. My child’s growth charts show they’re tracking well for height and weight, but I can’t help but worry about the milestones they might be missing. 

I overheard the doctor mention developmental expectations, and I just kept thinking—should they be saying ""mama"" or ""dada"" by now? Is it concerning that they haven't reached that point yet? I couldn’t focus on anything else. I just want to make sure I’m doing everything I can for my child’s development and well-being.","A. This child should  be saying mama dada and 3 other words B. This child is expected to have stranger anxiety at this age C. This child is likely to have significant delays in development D. It Is expected that this child will play peek a boo E. It is unusual for this child to not be walking yet F. This child is likely 18 months old G. this child is 6 month old H. This child is expected to be able to stand unsupported I. This child is expected to have a poor pincer grasp at this stage J. This child is expected to say ""mama"" or ""dada"" nonspecifically",D,worried,J,D,False,J,False,D,True,A,False,D,True
201,"I can’t shake the feeling of dread from what happened earlier today. I’m 71 years old, and this morning started off like any other, but then everything spiraled out of control. I had what felt like an endless series of bowel movements, and to my horror, I saw bright red blood filling the toilet. I’ve never seen anything like it, and panic set in.

Shortly after that, I felt dizzy—so dizzy that I collapsed right into my daughter’s arms. I remember her voice, shaky and worried, calling for help. When I got to the emergency department, I was terrified. They took my blood pressure, which was 155/94, and checked my pulse. I was so scared, just hoping they would find something that would explain what was happening to me.

They did some examinations and told me I was positive for blood in my stool, even though I wasn't passing anything bloody anymore. I could tell they were concerned. They started two IVs and began giving me fluids, but all I could think was: what’s next? I felt so weak and anxious about what this all could mean for my health. I just want to feel better and not be in this state of worry. What if this is something serious?",A. Observation and repeat hemoglobin in 6 hours B. Packed red blood cells C. Angiography D. Coagulation profile evaluation E. Intravenous proton pump inhibitor therapy F. Fresh frozen plasma G. CT abdomen H. Type and screen I. Upper endoscopy J. Colonoscopy,H,worried,B,H,False,B,False,B,False,H,True,H,True
202,"I can hardly shake the worry that’s been weighing on me since my shoulder surgery just two days ago. At 78, I never imagined I’d be facing something like this, especially after the frightening experience of a 4-part proximal humerus fracture on my dominant side. 

During the operation, I overheard the doctors discussing how difficult it was to reduce the lesser tuberosity. They mentioned it ended up too close to the greater tuberosity, and I couldn’t help but feel a knot tighten in my stomach. What does that mean for my recovery? 

I’ve been trying to stay positive, but I can’t shake the fear of complications. What if the malposition leads to issues like biceps tendon dysfunction or even something worse? The thought of struggling with basic movements or not regaining full use of my shoulder is terrifying. 

I keep replaying the moments leading up to the surgery in my head, wondering if there was something I could have done differently to avoid this. I just want to heal properly and regain my independence. It’s hard to focus on anything else when I’m filled with uncertainty about what comes next. Will I be able to lift my arm again? I really hope the recovery goes smoothly, but right now, I can’t help but feel anxious about the future.",A. biceps tendon dysfunction B. rotator interval dysfunction C. supraspinatus dysfunction D. external rotation deficit E. internal rotation deficit F. subscapularis impingement G. abduction weakness H. forward flexion limitation I. forward elevation weakness J. glenohumeral instability,D,worried,F,D,False,F,False,E,False,E,False,D,True
203,"I can’t shake this feeling of dread as I recall the last few days. My 8-year-old son, who has cystic fibrosis, suddenly got really sick. It all started two days ago when he developed a high fever, reaching 39.6°C. At first, I thought it might just be a minor bug, but then his breathing became so rapid, I could hardly believe it—44 breaths a minute! His heart was racing too, at 122 beats per minute. 

He’s had respiratory infections before, but this felt different. The yellow sputum he was coughing up was alarming. I rushed him to the emergency department, and it broke my heart to see him struggling to breathe, with these labored efforts and little retractions under his ribcage. The doctors did a physical exam and mentioned something about decreased breath sounds on his right side, where they noticed dullness when they tapped. 

When the chest X-ray results came back, they revealed consolidation in his right upper lobe. The oxygen saturation was only 91% on room air, which sent me into a panic. I can’t help but worry about what’s lurking inside him. What if it’s a serious infection? I just want to know what’s causing this and if he’s going to be okay.",A. Pseudomonas aeruginosa B. Mycoplasma pneumoniae C. Haemophilus influenzae D. Escherichia coli E. Aspergillus fumigatus F. Klebsiella pneumoniae G. Moraxella catarrhalis H. Streptococcus pneumoniae I. Burkholderia cepacia J. Staphylococcus aureus,J,worried,A,J,False,A,False,A,False,A,False,A,False
204,"I can’t shake off the overwhelming worry that settled in my chest yesterday. My 3-year-old son, who’s usually so full of energy, suddenly had red urine. I noticed it while changing him, and my heart dropped. He wasn’t complaining about any discomfort, and there hadn’t been any burning sensations or frequent trips to the bathroom. No fever, no back pain—he seemed perfectly normal otherwise, just playing and laughing as he always does. 

But then, I took him to the doctor, and that’s when everything changed. The examination went fine at first; he was active and interacted well with the staff. But then they did an abdominal study, and that’s when they found something—a mass in his right flank. The doctor said it didn’t seem tender and felt smooth, but I can’t help but worry about what that means. 

What if it’s something serious? I can’t stop thinking about it. I know he’s been growing and developing well, and he’s up to date on vaccines, but this is terrifying. I’ve heard about tumors in children before, and I can’t help but fear the worst. I just want him to be okay, and I feel so helpless right now.","A. This child is having neuroblastoma, a tumor related to supra-renal  glands B. 90% of the patients have a favorable histologic finding in biopsy C. The most common site of metastasis for this tumor is the bone marrow D. This tumor is associated with aniridia and genitourinary abnormalities E. The mass is most likely derived from neural crest cells F. The tumor is often bilateral, especially in familial cases G. The histology of the mass should be rosettes with central  fibrillar material. H. Due to being mostly asymptomatic, most patients have a distant disease at the moment of diagnosis I. The most common presentation of this tumor is hematuria J. This tumor is associated with elevated catecholamines in the urine",B,worried,A,B,False,A,False,E,False,E,False,A,False
205,"I can’t shake off this worry that’s been creeping in since my last doctor’s visit. Two weeks ago, I went in for a follow-up after being treated for my first urinary tract infection, and I was relieved when the doctor said I was asymptomatic now. But then, they checked my blood pressure, and it was 130/80 mm Hg. I remember seeing my previous readings were 136/84 and 130/81, which didn’t seem great either.

I mean, I’m just 16! It feels unsettling to think about my blood pressure being this high. And then there’s my family history weighing on my mind. My dad was just diagnosed with hypertension, and last year, my grandma had a heart attack at only 72. It really makes me anxious to think that I could be heading in the same direction.

I’m not on any medications, and my growth chart shows my weight is in the 95th percentile, but my height is only in the 25th. That disparity has me nervous too. The doctor said my cardiac exam was normal, but I can’t help but feel like something might be wrong.

I know I need to keep monitoring my blood pressure, but it’s hard to not feel overwhelmed. What if this is something serious? I just want to be healthy and not worry about these things.",A. Borderline BP requiring continued monitoring B. Isolated systolic hypertension C. Stage 1 hypertension D. Secondary hypertension due to renal causes E. Stage 2 hypertension F. Normal BP for age and height percentile G. Normal BP with white coat syndrome H. Transient BP elevation due to recent UTI I. Stress-induced BP elevation J. Elevated BP (previously described as “prehypertension”),C,worried,C,B,True,C,True,A,False,A,False,A,False
206,"I can’t shake the feeling of panic that washed over me when my hand slipped while I was placing a central venous catheter in a critically ill patient with HIV/AIDS. I knew the risks, but nothing could prepare me for the moment the exposed needle pricked my skin. My heart raced as I realized I had just sustained a needlestick injury. 

I’ve always been cautious, and thankfully, I haven't had any recent exposures to HIV. Yet, the thought of not being on antiretrovirals really unsettled me. During medical school, I received the hepatitis B vaccination, but I never got tested to confirm if it worked. Now I’m left wondering if I’m protected. 

Born in the U.S. and with no other risk factors for hepatitis B, I thought I was safe, but this incident has turned everything upside down. What if I contracted something? I know I need to act fast, but my mind is racing with questions. I need to undergo some diagnostic tests, but which ones should I get right away? The choices swirl in my head, and I can’t help but feel the weight of uncertainty pressing down on me. I just want to make sure I’m okay.","A. HIV antibody/antigen combo test, hepatitis B core antibody, and hepatitis C RNA B. HIV viral load, hepatitis B core antibody, and hepatitis C antibody C. HIV antigen/antibody combo test, complete hepatitis B panel, and hepatitis C viral load D. HIV proviral DNA, hepatitis B DNA, and hepatitis C antibody E. HIV Western blot, hepatitis B e antigen, and hepatitis C genotype F. HIV p24 antigen, hepatitis B surface antibody, and hepatitis C core antibody G. HIV antibody, HIV viral load, and hepatitis B surface antibody H. HIV RNA PCR, hepatitis B surface antigen, and hepatitis C antibody I. HIV antibody, HIV viral load, hepatitis B surface antibody, and hepatitis C antibody J. HIV antibody, hepatitis B surface antibody, and hepatitis C antibody",J,worried,C,J,False,A,False,A,False,A,False,H,False
207,"I can’t shake the feeling of dread that settled over me when my dad suddenly started slurring his speech during dinner. It was just a regular evening, and then, out of nowhere, his face took on a strange droop on one side. I remember feeling my heart race as I rushed to him, desperately trying to assess what was happening. 

He’s 78 and has been managing diabetes and high blood pressure for years, but this sudden change terrified me. I could see the worry in his eyes as he struggled to communicate. I quickly called for help, and the ambulance arrived, whisking him away to the emergency department. 

In the ER, the doctors checked his vital signs. I stood there, anxious, as they noted his blood pressure was high, and he was only aware of who he was but not much else. His left side seemed so weak—how could this be happening? I kept thinking about how fragile he is at his age. 

They asked about the next steps in his care, but I felt lost in the whirlwind of it all. I just wanted to know he would be okay. As I sat there, the uncertainty gnawed at me—what if this was something serious? I couldn’t help but worry about what the doctors would find.",A. CT head without contrast B. MRI brain with contrast C. Echocardiography D. Administration of aspirin E. Observation and repeat neurological exam in 1 hour F. Aspirin G. Lumbar puncture H. Carotid Doppler ultrasound I. CT head with contrast J. CT angiogram head and neck,A,worried,A,C,True,A,True,A,True,A,True,A,True
208,"I took my 6-week-old baby to his routine check-up, and honestly, I’ve been feeling so anxious ever since. The doctor said he’s feeding and growing well, which is a relief, but there have been these crying episodes that are really troubling me. Sometimes, it feels like no matter what I do, I just can’t soothe him. During these moments, he curls up his legs and strains, and it breaks my heart to see him like this. 

These crying spells seem to peak in the evenings, starting and stopping without any clear reason. He’s having bowel movements every couple of days and producing enough wet diapers, but I can’t shake this worry. I breastfeed him every 2-3 hours, so I thought I was doing everything right. The doctor said he appears healthy, smiling, and interacting normally, which is comforting, but I can’t help but feel overwhelmed. 

I know his vaccinations are up to date and the examination showed nothing concerning, yet I can’t help but wonder if this could be something serious or if I’m missing something. I’ve read about colic and how it’s common, especially for firstborns, but it just feels so heavy on my heart. I just want to make sure my little one is okay.","A. Typically resolves when solid foods are introduced at 4 months B. Behavioral syndrome with continuous crying without most of the times a factor can be identified C. Associated with increased risk of asthma and allergies in later childhood D. Primarily caused by lactose intolerance and requires dietary modification E. More prevalent in formula-fed infants compared to breastfed infants F. More common in firstborn children due to parental inexperience G. Strongly correlated with delayed developmental milestones in early childhood H. Associated with maternal anxiety and depression during pregnancy, requiring psychological intervention I. Colic is generally diagnosed as a diagnosis of exclusion after proper workup with blood tests and imaging examination J. More common in children of mothers that have migraine or children that will develop migraine in later childhood",J,worried,B,J,False,B,False,A,False,A,False,B,False
209,"I can hardly believe what happened to me. It all started when I began feeling extremely nauseous and couldn’t stop vomiting. I thought it was just a bad stomach bug, but then the fever hit. I was burning up, and my temperature soared to 104.9°F. I’ve had my share of health issues—dealing with hepatitis C and having gone through a liver transplant for cancer, but this felt different. 

I remember feeling dizzy and weak, and when I tried to get up, I nearly collapsed. I could hardly respond to anyone around me, and I know I was sweating profusely. Suddenly, I was in an ambulance, and everything became a blur. My heart was racing at 130 beats per minute, and I could hear the medics talking about my blood pressure being dangerously low. I felt so helpless.

When I got to the hospital, they rushed me to intensive care. I overheard the doctors discussing my past admissions for septic shock, and that worried me even more. I couldn't shake the feeling that something terrible was happening inside me. They started me on antibiotics and other medications, but I just kept thinking about how serious my situation was. I desperately wanted to know what they would find out and what this meant for my future.",A. Advance directive documentation B. Immunosuppressive medication history C. Recent imaging studies D. Cultures of indwelling devices E. Next of kin contact information F. Baseline cognitive assessment G. Previous discharge summaries of prior hospital admissions H. Code status I. Blood ammonia levels J. Liver function tests,H,worried,B,H,False,B,False,B,False,D,False,H,True
210,"I can't shake the memory of that day at the cross-country race. It was incredibly hot—38.3°C with a suffocating 85% humidity. I remember feeling fine at first, but as I crossed the finish line, everything just went black. The next thing I knew, I was collapsing, and people were rushing to help me. They said I was staggering before I fell, and I could feel the sweat pouring off me as I tried to finish.

When I came to, I was in the emergency department, but I felt so confused and lethargic. My skin felt dry, yet my arms and legs were warm to the touch. I could hear the doctors talking about my fever—my temperature was 40.0°C! I felt so helpless and scared. 

I overheard them discussing what to do next, and my mind raced with worry about what might happen to me. I just wanted them to act quickly to help me cool down. My heart was pounding as they seemed to weigh their options, but I couldn’t shake the fear that something was seriously wrong. All I wanted was to feel better and be okay again.","A. Intravenously administer cold normal saline B. Completely immerse the patient to the neck in cold water (10–20°C) C. Administer antipyretics to lower the temperature D. Use ice packs on the groin, axillae, and neck to reduce core temperature E. Perform gastric lavage with cold saline to reduce temperature F. Perform evaporative cooling with fans and misting G. Administer intravenous fluids without active cooling measures H. Place the patient in an air-conditioned room and monitor closely I. Apply a cooling blanket J. Completely immerse the patient to the neck in ice water (2–3°C)",J,worried,J,D,True,J,True,B,False,B,False,J,True
211,"I can’t shake this feeling of anxiety since my last clinic visit. I’m 48 years old and was diagnosed with nonischemic cardiomyopathy just three months ago, which was a huge shock. My ejection fraction is only 30%, and I’ve been trying to follow my treatment plan diligently. I’m currently on several medications, including carvedilol and sacubitril-valsartan, but I still worry every day about my condition.

During my recent appointment, I felt somewhat relieved that I was able to walk for an hour without struggling to breathe, and I didn’t have any swelling or trouble lying down. Yet, the doctors mentioned my brain natriuretic peptide levels were elevated, and that really set off alarm bells in my head. I can’t help but think about what that means for me. Is it the weight I’ve put on? My BMI is 36, and I know that’s not good. 

They also found some mild pedal edema, and even though my blood pressure and heart rate were stable, I keep wondering if there’s something more serious going on. What if it’s something like chronic kidney disease or persistent left ventricular dysfunction? I just want to be okay and not have to face more complications. This uncertainty is really weighing on me.",A. Subclinical volume overload B. Elevated pulmonary pressures C. Obstructive sleep apnea D. Increased adipose tissue interfering with BNP clearance E. Inadequate dose of diuretic therapy F. Obesity G. Chronic kidney disease H. Prolonged use of beta-blockers I. Persistent left ventricular dysfunction J. Sacubitril-valsartan use,J,worried,I,J,False,I,False,A,False,A,False,A,False
212,"I can’t shake this feeling of anxiety that’s been building over the past week. It started with a strange burning sensation on my right arm, which I just brushed off at first. But then, two days later, a rash erupted—these clustered ""pimples"" that I couldn’t ignore. I really thought applying some over-the-counter zinc ointment would help, but the rash just won’t go away. It’s so frustrating!

I’m a 26-year-old PhD student, and I spend countless hours in the lab. I know that my lifestyle isn’t the most conventional, especially with multiple sexual partners, and that thought keeps nagging at me. I took my temperature this morning, and it was a little high—37.8°C. It’s not like me to feel this way, and I’m worried. 

When I looked at my arm, I saw these crusted lesions stretching from my armpit down to my forearm; it was alarming. I tried to stay calm, but I can’t help but think about what this could mean. I know I need to address this, but what should I do next? Should I get tested for STIs? I just want this rash to go away and to understand what’s happening to me. I can’t help but feel scared about what it might be.",A. STI screening panel B. HIV screening C. Acyclovir therapy D. Culture of lesions E. Serologic testing for syphilis F. Topical corticosteroid treatment G. Reassurance and follow-up H. Valacyclovir therapy I. Skin biopsy J. Empiric antibiotic therapy,B,worried,C,B,False,C,False,D,False,D,False,D,False
213,"I can’t shake this nagging feeling of worry. It’s been six months now since I first noticed that burning pain in my legs, and it’s only getting worse, especially in my left leg. I can’t help but feel anxious every time I walk downhill; the pain intensifies, and it’s really hard to manage. On good days, I can ride a stationary bike, and that helps a bit, but it’s not a solution. 

I’m 65, and my medical history is a bit daunting. I have hypertension and diabetes, which I try to keep under control. I even had a heart attack a while back, and I fractured my wrist last year after a fall. It feels like my body is falling apart, and I’m worried about what’s next. 

My doctor referred me to a neurologist because of my leg pain, and honestly, I’m terrified of what might be going on. I’ve had my blood pressure checked; it was higher than I’d like, and I worry if my smoking and drinking habits are catching up to me. I feel like I’m in decent shape, but sometimes I wonder if I’m just fooling myself. 

I just want to know what’s happening to me. I keep thinking about what tests they might run, and I can’t help but feel anxious about the possibilities. What if it’s something serious? I really hope they find answers soon.","A. Computed tomography of the lumbar spine B. Ankle-brachial index C. Computerized tomography myelography D. Doppler ultrasonography of the lower extremities E. Electromyography and nerve conduction studies F. Magnetic resonance imaging G. X-ray of the lumbosacral spine H. Serum inflammatory markers (e.g., ESR, CRP) I. Myelography J. Dual-energy X-ray absorptiometry (DEXA)",F,worried,B,F,False,B,False,B,False,A,False,F,True
214,"I can’t believe what happened to me yesterday. I woke up feeling fine, but after a long day of typing at work, I suddenly noticed this sharp pain in my left forearm. It just came out of nowhere! I didn’t bump it or anything—there were no injuries that I can recall. I thought it was just fatigue from typing, but by the end of the day, the pain was so intense that I felt I had to go to the emergency department.

When I got there, I was so anxious. The doctor examined me and mentioned that my elbow was showing some unusual signs. I could see the concern in their eyes as they pointed out the medial deviation of my olecranon and how my wrist was oddly positioned. They poked around my forearm, and I winced at the tenderness. Thankfully, there wasn’t any swelling or redness, but I couldn’t shake the feeling that something was seriously wrong. 

The doctor mentioned something about potential dysfunctions in my arm, but honestly, I was too worried to fully grasp what they were saying. I just wanted to understand why this was happening to me. What if it’s something serious? I really need to figure this out soon.",A. Abduction of the ulna B. Posterior translation of the ulna C. Anterior translation of the ulna D. Interosseous membrane dysfunction E. Supination of the radius F. Ulnar head subluxation G. Proximal radioulnar joint dysfunction H. Adduction of the ulna I. Distal radioulnar joint dysfunction J. Pronation of the radius,A,worried,H,A,False,H,False,A,True,A,True,A,True
215,"I can’t shake this feeling of dread that’s been creeping over me for the past couple of weeks. It started with these strange visions—clouds morphing into the shapes of dogs, cats, and even monkeys. I mean, it sounds bizarre, but it feels so real. I’ve been managing my simple partial seizures with valproate for years, and the dosage hasn’t changed. I thought I was stable, but now I’m not so sure.

When I visited the behavioral health clinic, I was so anxious. My blood pressure and heart rate were elevated, and I couldn’t help but worry about what this all means. I felt alert and oriented, but my speech came out way too fast and loud. I could see the concern in the doctor’s eyes when I told her about the visions. 

I even took a urine drug test, and I was shocked to find out I tested positive for alcohol and cocaine. I didn’t think I was using anything harmful, but now I’m terrified about what this could mean for my mental health. I’m left wondering if this is some kind of psychotic episode, or if it’s all tied back to my seizures. It feels like I’m losing control, and I just want to understand what’s happening to me.",A. Delusion B. Psychotic episode C. Drug-induced psychosis D. Postictal confusion with perceptual distortion E. Hallucination secondary to seizure activity F. Illusion G. Perceptual disturbance due to alcohol use H. Cocaine intoxication I. Visual hallucination J. Misinterpretation of external stimuli,F,worried,C,F,False,C,False,H,False,H,False,C,False
216,"I can’t shake this feeling of dread that’s been building over the past few weeks. It all started about three weeks ago when I began feeling nauseous and my stomach started hurting. At first, I thought it was just something I ate, but then the confusion set in, and it scared me. I’ve been managing my type 2 diabetes with metformin, and I’ve always been careful with my diet, so why was this happening to me?

I went to see my doctor, hoping to figure it out. I was so anxious during the visit. My blood pressure was higher than usual, and my pulse was steady, but I couldn’t help but feel something was very wrong. The doctor examined my abdomen and said it felt soft, which I guess was somewhat reassuring, but it didn’t ease my worries.

I’ve never smoked or had a drink, and I usually just take over-the-counter antacids for my reflux. But now, I’m left with so many questions. What if this is something serious? Why was I feeling so confused? I can’t help but worry about what the doctor might find in my blood tests. What if it’s something I can’t control? I just want to feel normal again.","A. 24,25-Dihydroxycholecalciferol B. Fibroblast growth factor 23 (FGF23) C. Calcitonin D. Parathyroid hormone E. Alkaline phosphatase F. 1,25-Dihydroxycholecalciferol G. Calcium H. Phosphate I. Vitamin D-binding protein J. Magnesium",A,worried,D,A,False,D,False,D,False,B,False,B,False
217,"I can’t shake this feeling of dread since we took our two-week-old son to the doctor. He was born full-term, and everything seemed perfect at first. But then, during the newborn screening, they found only hemoglobin F in his blood. I didn’t even know that could happen, and now I’m just filled with worry. 

The doctor mentioned something about hemoglobinopathies, which sounds serious, and I can’t help but think the worst. I keep replaying the conversation in my head, trying to remember every detail. They suggested that we might need to take a closer look at his blood, maybe through a peripheral blood smear, but I just feel so overwhelmed. 

What if it’s something really serious? They talked about referring us to a pediatric hematologist, and my heart sank at the thought. I want to be strong for my baby, but I can’t help but feel helpless. I keep wondering if I should be doing something more right now. 

I just want to know my son is going to be okay. I can’t stop thinking about what it all means for his future. I need answers, and I need them fast. The waiting is unbearable, and I just hope we can figure this out soon.",A. Obtain a peripheral blood smear B. Schedule follow-up in 3 months C. Refer to pediatric hematologist D. Provide reassurance to the parents E. Perform hemoglobin solubility test F. Repeat hemoglobin electrophoresis at 6 months G. Perform family genetic screening H. Order globin gene testing I. Order complete blood count with reticulocytes J. Start prophylactic iron supplementation,H,worried,A,H,False,A,False,F,False,C,False,H,True
218,"I can’t shake this feeling of dread since I ended up in the emergency department. I'm 68 years old and have been living with diabetes, hypertension, and ischemic heart disease for almost two decades now, but this pain was different. For two long hours, I felt severe abdominal pain that was almost unbearable, and then, to make matters worse, I had a terrifying episode of bloody diarrhea. 

When I got to the hospital, my temperature was a bit elevated, and my blood pressure was concerning, hovering around 145/90. I felt a little dazed but alert enough to grasp what was happening. The doctors examined my abdomen, and while they noted some tenderness, thankfully, there was no guarding or rebound tenderness. They did an X-ray, which thankfully came back normal, but then the CT scan revealed colonic wall thickening and pericolonic fat stranding near the splenic area, which left me feeling even more anxious. 

Now, they’ve started me on bowel rest, IV hydration, and antibiotics, but I can’t shake the worry about what comes next. They mentioned something about needing to evaluate further, and I’m just left wondering what that means. I feel so vulnerable right now, and I really hope they can figure this out quickly.","A. Colonoscopy B. Exploratory laparotomy C. Serum lactate measurement D. Sigmoidoscopy E. Angiography F. Magnetic resonance imaging (MRI) of the abdomen G. Stool culture and sensitivity H. Inpatient observation I. CT angiography of the abdomen J. Measurement of inflammatory markers (e.g., CRP, ESR)",H,worried,C,H,False,C,False,I,False,I,False,I,False
219,"I can’t shake this feeling of worry as I sit here reflecting on the past few months. For the last three months, I’ve been struggling to walk, and it’s really starting to scare me. I’ve had a history of twisting my left ankle, but this feels different. I’ve never had this kind of persistent difficulty before, and it’s affecting my daily life.

I’m 55, and while I manage my hypertension with lisinopril, I can’t help but feel overwhelmed. When I recently visited the doctor, my blood pressure was a bit elevated, and I was relieved to hear my heart was okay, but I still felt uneasy. They did some tests, and the doctor listened closely to my heart and checked my lungs, which seemed fine, thankfully.

But then, they examined my left ankle and noticed something unusual with my fibula. It’s hard to explain, but it felt like everything was going wrong. I couldn’t help but worry about what all of this could mean. I just want to understand why I can’t walk properly and what’s happening to my body. The uncertainty is weighing heavily on me, and I feel like I need answers soon. What if it’s something serious?",A. Cuboid somatic dysfunction B. Medial tibial torsion C. Talus anterior somatic dysfunction D. Subtalar joint dysfunction E. Distal fibular fracture without displacement F. Posterior fibular head dysfunction G. Navicular somatic dysfunction H. Lateral tibial torsion I. Anterior fibular head dysfunction J. Plantar fascia strain,I,worried,D,I,False,D,False,C,False,C,False,I,True
220,"I can't shake this feeling of dread as I think back over the last four months. It all started with this awful, recurrent abdominal pain—sharp and persistent. At first, I thought it was just something I ate, but it didn’t go away. Then, I noticed my stools were foul-smelling and greasy, which was really alarming. I’ve lost about 11 pounds, and I haven’t changed my appetite at all. I’m eating the same, but the weight keeps dropping, and that just makes me more anxious.

When I finally decided to see a doctor, they pressed on my abdomen, and I felt this tenderness on the right side that made me wince. I didn’t know what to think. They ran some tests, and I found out my fasting blood sugar was higher than it should be—186 mg/dL. It’s frightening to think there might be something seriously wrong.

Then came the ultrasound, which revealed these strange round spots in my gallbladder. The doctor explained something about shadowing, but all I could focus on was the mounting fear that something is really wrong with me. I just wish I could understand what’s happening and if there’s a way to fix it.",A. Cortisol B. Cholecystokinin C. Amylin D. Glucagon E. Insulin-like growth factor-1 F. Somatostatin G. Gastrin H. Pancreatic polypeptide I. Secretin J. Vasoactive intestinal peptide,F,worried,B,F,False,B,False,D,False,D,False,B,False
221,"I can’t shake this feeling of dread after what happened to me recently. It all started when I was working a shift as a nurse. Suddenly, I felt this overwhelming weakness wash over me, and my hands began to shake uncontrollably. I was sweating profusely, and I could feel my heart racing in my chest—it was pounding so hard I thought it might burst out. I felt lightheaded and a bit confused, which really scared me. 

My colleague noticed something was off and rushed me to the emergency department. I’ve had similar episodes three times in the past month, but I never thought they would lead me here. I don’t have any ongoing medical issues, and I’m not on any medications. My family history isn’t great either; my relative has Grave’s disease, which has been weighing on my mind. 

In the hospital, they checked my vital signs. I felt anxious, especially when they started ordering tests. Part of me was terrified about what they might find. They seemed concerned too, but I couldn’t help but worry. I just want to understand what’s happening to my body and why these episodes keep coming back. It’s so unsettling to feel this way, and I can’t shake the fear that something serious might be wrong.",A. Complete blood count (CBC) B. Electrocardiogram (ECG) C. Urine metanephrine D. Plasma metanephrines E. Thyroid-stimulating hormone (TSH) F. D-dimer test G. Fingerstick blood glucose H. Arterial blood gas (ABG) I. Serum cortisol level J. Serum insulin and C-peptide levels,G,worried,D,G,False,G,True,G,True,G,True,G,True
